,WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,Estimates Start After
6622,716,STP,NGDPRPPPPC,S„o TomÈ and PrÌncipe,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",4106.11,3609.6,3641.04,3418.94,3133.59,3335.96,3058.82,2887.65,2864.0,2869.25,2729.37,2685.1,2626.19,2624.19,2632.05,2635.04,2625.27,2603.02,2619.87,2637.4,2602.58,2620.78,2633.59,2749.45,2790.71,2915.75,3097.58,3108.63,3290.4,3291.4,3430.75,3501.61,3532.69,3623.57,3780.06,3823.55,3903.42,3975.03,3997.4,4009.05,4034.74,4028.33,4072.4,4114.57,4170.0,4236.46,4147.7,2011.0
6667,456,SAU,NGDPRPPPPC,Saudi Arabia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",87256.15,84712.08,63950.88,51127.19,46420.76,39878.33,44438.77,39513.89,42563.76,40331.23,44244.71,48459.67,47415.74,45879.72,45030.64,44044.86,44123.38,43541.53,43727.86,41073.95,42345.03,40830.01,38728.21,42047.39,44299.51,45233.74,44967.85,44293.84,45518.61,43120.1,43809.97,46809.07,47957.06,47940.57,49125.69,49953.78,49629.15,48014.59,48004.58,47031.29,44075.56,44756.15,45997.49,46348.25,46717.24,47067.27,47439.79,2020.0
6712,722,SEN,NGDPRPPPPC,Senegal,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2565.01,2623.43,2751.53,2531.47,2550.64,2557.42,2558.91,2633.63,2539.92,2563.56,2473.69,2466.88,2430.55,2391.59,2320.05,2396.52,2380.42,2386.71,2470.57,2557.79,2595.11,2642.69,2580.83,2658.56,2712.88,2758.35,2750.2,2754.19,2780.62,2780.61,2797.11,2757.08,2788.67,2777.11,2868.32,2966.46,3067.67,3203.91,3309.49,3361.46,3320.68,3385.33,3476.2,3748.22,3872.51,3972.07,4072.78,2019.0
6802,718,SYC,NGDPRPPPPC,Seychelles,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",11018.88,10463.67,10186.83,10136.33,10510.36,11498.63,11514.24,11573.62,12144.69,13314.07,14236.62,14436.04,15400.7,16184.68,15374.96,15224.06,16502.25,18298.49,18386.86,18366.74,18977.75,18530.52,18410.41,17314.43,16883.3,18320.03,19629.1,21563.63,20635.39,20326.97,20942.48,22656.71,23261.06,24209.66,24916.0,25638.73,26580.63,27711.69,27772.39,28036.58,24227.78,25678.1,27408.43,29004.77,30180.09,31412.44,32626.76,2015.0
6847,724,SLE,NGDPRPPPPC,Sierra Leone,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2209.02,2196.61,2189.81,2105.9,2129.49,1947.12,1907.08,1910.75,1909.24,1957.66,1959.11,1790.55,1618.18,1626.08,1690.48,1523.06,1143.23,937.153,919.51,829.514,838.145,955.123,1156.04,1206.68,1231.16,1238.4,1250.05,1314.61,1353.07,1365.22,1406.18,1461.32,1645.68,1942.84,1987.01,1545.72,1608.74,1633.73,1654.6,1709.3,1637.78,1655.39,1716.81,1754.86,1802.82,1850.82,1889.66,2017.0
6892,576,SGP,NGDPRPPPPC,Singapore,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",22431.71,23691.13,24284.24,26021.5,27779.33,27568.61,27965.23,30522.37,33109.35,35417.61,37412.33,38794.89,40146.36,43630.4,46975.56,48851.45,50410.28,52801.5,49917.37,52354.58,56106.73,54029.74,55634.72,59022.1,64011.43,67125.57,70915.99,74159.39,71629.83,69585.85,78294.03,81538.37,83112.01,85732.8,87959.42,89519.74,91307.5,95350.44,98222.85,98411.58,93397.05,98535.68,101202.59,103448.14,105653.69,107742.08,109911.31,2020.0
7027,813,SLB,NGDPRPPPPC,Solomon Islands,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2466.4,2342.0,2227.97,2240.89,2175.25,2044.08,1981.08,2087.76,2055.8,2084.8,2071.96,2135.24,2339.22,2364.65,2484.63,2659.17,2627.09,2531.31,2493.82,2414.39,2014.15,1804.54,1707.74,1772.0,1842.65,1897.39,1943.71,1984.46,2052.83,2057.27,2180.84,2280.31,2262.08,2319.0,2280.51,2251.32,2320.75,2381.01,2411.14,2378.38,2226.65,2205.49,2252.85,2303.51,2329.06,2346.27,2362.42,2015.0
7207,184,ESP,NGDPRPPPPC,Spain,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",21052.81,20769.73,20915.03,21161.36,21435.24,21864.39,22549.56,23781.36,24985.02,26183.14,27142.71,27754.55,27898.43,27446.47,28011.78,29098.3,29734.04,30802.05,32066.16,33415.2,34809.88,35992.31,36387.12,36786.55,37346.87,38000.09,38937.11,39559.0,39262.06,37469.07,37374.73,36932.7,35817.26,35433.7,36030.07,37448.75,38549.55,39626.47,40364.12,40875.3,36446.87,38502.47,40785.34,41684.39,42340.06,42851.89,43353.41,2020.0
7252,524,LKA,NGDPRPPPPC,Sri Lanka,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2663.11,2768.08,2876.73,2937.8,3102.01,3224.07,3329.13,3344.2,3400.32,3442.08,3617.81,3961.28,3793.59,4034.45,4317.79,4541.8,5059.69,5549.08,5430.21,5557.02,5988.11,5829.82,5999.25,6302.22,6589.46,6944.23,7419.42,7865.37,8274.18,8507.59,9126.87,9827.54,10712.4,10990.07,11428.11,11890.52,12287.47,12584.1,12860.32,13070.13,12536.37,12924.26,13278.96,13725.62,14217.47,14727.57,15256.17,2019.0
7297,361,KNA,NGDPRPPPPC,St. Kitts and Nevis,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",7133.85,7365.28,7855.15,7733.62,8529.08,9138.84,10022.29,10941.77,12163.99,12957.0,13669.75,13919.08,14226.71,14823.72,15430.54,15771.88,16516.35,17535.25,17526.46,18011.51,19521.53,20282.56,20273.4,19201.68,19692.23,21324.48,21728.53,21607.44,23760.8,22707.91,22470.98,22587.96,22221.24,23233.74,24731.43,24656.76,25360.27,25340.71,25754.15,26718.42,22637.08,22178.57,24150.33,25125.45,25561.65,25974.13,26405.67,2015.0
7342,362,LCA,NGDPRPPPPC,St. Lucia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",6238.45,6468.8,6520.52,6697.5,7133.54,7907.78,8910.99,9130.89,10248.41,10975.4,11934.09,11814.69,12553.27,12540.69,12489.93,12462.8,12620.12,12314.54,12891.76,13085.21,12899.25,12309.4,12264.83,12669.46,13438.51,13228.89,13879.71,13985.39,14496.71,14712.23,14693.59,15253.7,15042.73,14571.09,14600.76,14433.87,14844.64,15236.05,15559.54,15452.24,12227.02,12572.67,14135.66,15289.0,15798.34,15976.04,16108.82,2015.0
7387,364,VCT,NGDPRPPPPC,St. Vincent and the Grenadines,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",4427.61,4559.72,4639.51,4752.53,4967.98,5143.74,5384.59,5383.86,6056.25,6222.51,6471.51,6564.47,7031.94,7286.04,7202.84,7694.24,7777.58,8070.4,8432.24,8611.87,8769.41,8921.43,9442.91,10123.7,10497.69,10711.38,11484.13,11816.05,11991.29,11727.84,11323.24,11264.5,11408.78,11606.29,11735.46,11879.69,12093.01,12201.78,12453.27,12507.27,12088.35,11342.96,12275.56,13010.84,13550.26,13984.25,14347.5,2016.0
7432,732,SDN,NGDPRPPPPC,Sudan,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2951.3,3046.5,3082.51,2952.46,2661.94,2573.29,2751.86,2849.88,2915.76,2883.93,2733.04,2839.03,2909.71,2903.65,2920.55,3293.07,3394.11,3525.74,3739.48,3820.92,4048.08,4375.45,4522.01,4677.64,4793.26,4945.46,5134.95,5291.85,5356.16,5075.94,5138.19,6110.87,4725.34,4670.09,4740.23,4686.6,4706.5,4602.32,4350.73,4134.13,3883.11,3818.77,3852.27,3942.38,4092.24,4259.76,4421.68,2011.0
7522,144,SWE,NGDPRPPPPC,Sweden,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",27261.18,28481.52,28863.85,29446.98,30682.8,31338.31,32179.41,33113.43,33750.79,34370.93,34372.58,33783.13,33282.7,32475.72,33479.15,34713.5,35233.87,36302.9,37839.58,39415.08,41194.42,41667.99,42432.61,43244.01,44940.57,46039.58,47839.94,49109.82,48500.77,45977.03,48326.19,49516.52,48848.98,48973.22,49746.2,51432.47,51740.38,52413.09,52860.88,53402.35,51650.98,52549.75,53809.49,54813.85,55399.25,56033.87,56682.6,2020.0
7567,146,CHE,NGDPRPPPPC,Switzerland,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",48505.59,49044.66,48050.96,48044.32,49449.2,51088.58,51772.51,52271.34,53565.62,55510.12,57095.28,55917.85,55092.23,54467.93,54680.25,54601.43,54574.71,55644.57,57207.95,57939.45,59965.0,60662.78,60198.62,59673.38,60823.33,62128.9,64322.9,66489.55,67497.76,65175.58,66533.76,67087.97,67259.35,67791.5,68572.33,68862.25,69480.81,69851.7,71363.88,71736.65,69443.1,71480.02,73070.93,73557.87,74324.48,74656.45,75434.5,2020.0
7657,528,TWN,NGDPRPPPPC,Taiwan Province of China,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",8277.16,8705.05,8965.21,9631.23,10444.18,10807.62,11931.17,13305.24,14207.6,15291.83,15945.57,17108.97,18355.47,19426.16,20703.77,21863.83,23033.1,24182.69,24986.05,26470.39,27909.03,27359.57,28711.62,29813.67,31767.36,33358.05,35119.3,37391.42,37561.5,36823.4,40521.89,41897.1,42660.86,43612.48,45553.26,46106.21,47008.92,48500.85,49815.03,51260.91,52955.68,56160.76,58141.21,59767.4,61216.11,62599.75,64014.62,2020.0
7747,738,TZA,NGDPRPPPPC,Tanzania,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1271.07,1238.51,1207.87,1199.09,1202.77,1220.18,1262.07,1297.26,1314.31,1322.85,1371.54,1354.14,1316.35,1287.99,1267.04,1274.37,1297.47,1310.99,1329.63,1361.66,1394.0,1439.5,1501.2,1560.28,1635.53,1707.17,1737.11,1831.69,1880.47,1925.56,1989.22,2084.1,2127.0,2204.25,2283.08,2352.07,2439.36,2527.81,2624.35,2725.39,2773.72,2801.8,2859.74,2929.75,3010.54,3099.12,3189.42,2012.0
7792,578,THA,NGDPRPPPPC,Thailand,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",3914.63,4064.33,4201.08,4354.39,4522.19,4647.38,4816.32,5180.35,5767.61,6368.72,7010.15,7509.65,8120.7,8745.55,9358.71,10017.93,10467.46,10059.38,9180.02,9489.82,9809.62,10053.82,10583.76,11260.16,11886.33,12304.4,12837.88,13460.06,13620.53,13458.53,14399.05,14450.48,15424.54,15767.36,15854.13,16285.39,16782.1,17422.95,18095.74,18453.47,17284.7,17412.96,18157.02,18861.68,19514.07,20178.52,20885.88,2019.0
7882,742,TGO,NGDPRPPPPC,Togo,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2389.26,2232.73,2073.97,1894.66,1933.36,1936.09,1933.8,1826.72,1952.21,1976.4,2039.86,1981.26,1877.44,1538.64,1714.01,2000.22,1868.62,1880.39,1779.72,1768.42,1700.07,1667.24,1686.3,1754.52,1693.75,1573.26,1572.57,1512.67,1531.9,1573.46,1625.03,1683.35,1746.35,1804.85,1862.61,1919.73,1976.81,2012.24,2061.15,2121.25,2106.38,2153.66,2225.84,2304.55,2390.55,2484.42,2581.97,2016.0
7927,866,TON,NGDPRPPPPC,Tonga,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1844.24,2091.13,2346.18,2455.99,3502.02,3717.59,4066.14,4124.49,3960.32,3983.97,4150.48,4369.1,4182.2,4158.77,4252.64,4574.55,4563.39,4526.82,4612.17,4698.68,4855.59,4906.23,5105.71,5087.58,4971.16,4930.13,4802.15,4662.85,4872.36,4607.71,4633.33,4926.62,4965.51,5007.27,5135.27,5222.83,5622.41,5813.06,5837.96,5888.07,5934.07,5821.34,5997.35,6226.6,6423.18,6562.59,6691.27,2020.0
7972,369,TTO,NGDPRPPPPC,Trinidad and Tobago,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",15104.17,15548.4,15879.24,14017.7,13016.97,12318.51,11782.81,11140.34,10618.17,10454.45,10540.41,10797.85,11814.84,11670.48,12029.51,12441.29,13293.44,14267.49,15403.91,16610.71,17711.78,18302.2,19525.47,22125.14,23625.84,24895.45,28293.84,29364.8,30191.32,28594.31,29423.11,29190.08,28798.41,29246.9,28796.46,29053.17,27281.75,26342.58,26250.32,25827.83,23722.46,23359.01,24498.19,24880.09,25148.4,25421.3,25703.27,2019.0
8017,744,TUN,NGDPRPPPPC,Tunisia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",4810.83,4937.39,4796.78,4904.38,5125.92,5243.45,4973.82,5195.99,5112.69,5151.75,5350.88,5449.93,5759.45,5780.06,5874.92,5927.7,6236.81,6503.86,6743.83,7071.93,7303.38,7513.63,7552.32,7847.51,8272.02,8488.5,8851.59,9351.98,9645.96,9831.37,10063.61,9759.15,10041.33,10204.79,10376.1,10378.12,10386.28,10467.26,10634.31,10625.59,9615.15,9810.1,10045.69,10208.69,10357.92,10502.96,10650.58,2019.0
8062,186,TUR,NGDPRPPPPC,Turkey,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",9122.79,9306.73,9408.98,9637.19,10072.02,10282.99,10778.57,11633.68,11662.99,11485.36,12332.08,12237.75,12758.21,13563.63,12622.22,13321.68,14040.15,14873.72,15117.16,14416.15,15198.58,14133.9,14864.25,15537.13,16852.71,18141.34,19159.89,19882.14,19783.25,18558.16,19804.92,21728.07,22496.66,24074.3,24929.24,26095.08,26599.44,28242.49,28660.97,28515.69,28867.79,31079.72,31726.14,32410.04,33102.11,33829.45,34586.27,2020.0
8197,746,UGA,NGDPRPPPPC,Uganda,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1041.0,1049.17,1101.63,1120.66,1052.93,987.651,962.454,965.181,1007.34,1033.25,1061.72,1043.52,1069.87,1103.84,1150.88,1217.67,1256.2,1273.26,1309.76,1369.55,1377.42,1451.16,1503.45,1540.51,1575.1,1676.35,1735.1,1812.02,1932.94,2020.21,2102.27,2190.74,2172.22,2192.98,2253.88,2364.55,2299.43,2383.19,2442.42,2564.78,2456.88,2497.51,2549.52,2639.42,2733.12,2849.15,2955.03,2016.0
8287,466,ARE,NGDPRPPPPC,United Arab Emirates,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",171616.05,170218.77,148530.65,136081.08,131287.2,121484.91,93990.05,95016.16,77533.75,86354.94,107627.92,105170.21,103923.4,100302.57,100588.78,99159.0,103086.1,105960.97,97227.15,94255.74,107219.5,102698.61,99524.48,102135.35,105667.82,101489.29,91319.91,75980.14,60407.92,56367.17,56822.02,59819.31,61531.36,63633.82,65323.13,67582.15,68259.56,68504.47,68856.67,70179.96,67445.47,67941.76,68971.05,70017.85,71136.65,72348.86,73642.85,2020.0
8332,112,GBR,NGDPRPPPPC,United Kingdom,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",23290.08,23117.34,23601.13,24580.69,25090.62,26058.28,26817.57,28203.97,29761.99,30443.07,30580.23,30137.07,30181.21,30863.73,31968.79,32685.98,33420.3,34992.84,36190.38,37249.76,38423.58,39321.07,40006.58,41147.71,41868.72,42775.87,43629.18,44300.73,43816.4,41718.92,42245.61,42429.61,42752.76,43414.13,44317.53,45007.35,45407.35,45923.36,46221.43,46630.99,41861.41,44559.25,46535.37,47232.54,47814.81,48368.7,48933.29,2019.0
8377,111,USA,NGDPRPPPPC,United States,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",32015.61,32500.62,31610.56,32760.58,34824.91,35956.24,36864.55,37800.81,39023.48,40077.19,40382.2,39806.05,40664.92,41242.87,42386.51,43012.38,44118.01,45532.57,47021.53,48716.08,50145.35,50105.61,50459.4,51386.13,52882.73,54220.91,55204.98,55760.35,55312.8,53409.24,54437.45,54890.03,55744.77,56382.99,57258.64,58385.72,58937.87,59885.71,61305.19,62417.55,60068.85,63485.57,66549.33,67748.27,68648.39,69560.46,70484.65,2020.0
8422,298,URY,NGDPRPPPPC,Uruguay,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",11099.98,11233.69,10118.85,9724.25,9556.9,9636.65,10431.18,11195.77,11293.16,11354.74,11325.93,11658.9,12508.59,12764.42,13565.46,13286.05,13940.55,14477.03,14977.44,14430.88,14117.34,13619.3,12677.18,13004.38,13595.45,14473.34,15041.19,16021.35,17149.28,17797.51,19081.13,19972.45,20595.64,21465.01,22073.38,22069.82,22357.8,22637.31,22662.6,22660.77,21258.48,21842.56,22466.13,22997.45,23497.63,23939.11,24392.87,2015.0
8512,846,VUT,NGDPRPPPPC,Vanuatu,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2407.69,2428.57,2396.12,2409.47,2558.98,2488.86,2413.65,2310.55,2208.73,2227.24,2454.14,2481.08,2495.62,2465.95,2571.14,2531.18,2524.48,2581.24,2545.41,2490.1,2578.68,2435.4,2257.2,2300.13,2338.07,2406.75,2551.8,2566.05,2648.91,2671.63,2640.9,2662.52,2628.95,2581.89,2602.74,2553.68,2635.52,2738.97,2755.05,2768.99,2521.36,2493.77,2508.73,2551.26,2584.1,2593.98,2603.16,2018.0
8557,299,VEN,NGDPRPPPPC,Venezuela,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",20269.45,19413.76,19352.15,16965.93,17364.69,17040.02,17859.47,18258.63,18972.24,15941.9,16424.64,17598.57,18235.91,17875.12,17071.45,17364.32,16965.03,17681.47,17385.75,16027.2,16072.08,16343.75,14654.61,13301.81,15485.93,16817.62,18193.57,19485.41,20205.67,19268.25,18702.9,19201.51,19990.75,19973.02,18928.27,17510.85,14482.67,12321.89,10431.45,7045.25,4908.07,4724.29,4696.45,,,,,2010.0
8602,582,VNM,NGDPRPPPPC,Vietnam,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1437.14,1489.4,1579.65,1660.2,1765.82,1829.44,1853.3,1858.44,1916.31,2025.15,2041.06,2120.26,2264.06,2404.99,2573.83,2773.52,2984.44,3177.76,3309.75,3416.12,3599.17,3795.97,4011.64,4265.99,4556.15,4855.02,5145.63,5460.73,5714.78,5964.56,6284.51,6695.71,6988.79,7298.83,7684.58,8133.27,8585.48,9085.61,9637.22,10131.71,10331.66,10622.41,11223.53,11881.21,12603.25,13394.94,14216.55,2019.0
8737,754,ZMB,NGDPRPPPPC,Zambia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2957.21,3052.88,2871.77,2752.53,2624.52,2578.9,2546.29,2509.08,2661.39,2487.76,2397.98,2311.22,2290.37,2224.1,1871.12,1876.24,1940.9,1960.86,1900.73,1936.06,1959.07,2010.8,2048.77,2136.22,2227.95,2326.07,2441.4,2571.19,2691.62,2854.27,3055.69,3129.7,3266.6,3328.48,3379.56,3372.89,3394.54,3407.31,3438.08,3383.31,3183.66,3120.78,3064.06,3014.43,2969.13,2924.93,2881.74,2019.0
